48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,55,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,245,246,246,246,246,246,246,246,246,246,246,246,246,246,246,247,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,245,1569,1570,1571,1572,1573,1574,1570,1571,1572,1573,1574,1575,33,33,247,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,245,1761,1762,1763,1764,1765,1766,1762,1763,1764,1765,1766,1767,33,33,247,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,245,1569,1954,1955,1956,1957,1958,1954,1955,1956,1957,1958,1959,33,33,247,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,245,1761,1570,1571,1572,1573,1574,1570,1571,1572,1573,1574,1575,33,33,247,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,245,1569,1762,1763,1764,1765,1766,1762,1763,1764,1765,1766,1767,33,33,247,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,245,1761,1954,1955,1956,1957,1958,1954,1955,1956,1957,1958,1959,33,33,247,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,245,1569,1570,1571,1572,1573,1574,1570,1571,1572,1573,1574,1575,33,33,247,48,48,48,48,48,48,48,48,48,48,48,48,48,53,54,54,54,54,54,54,54,54,55,48,48,48,48,48,48,48,48
48,48,48,245,1761,1762,1763,1764,1765,1766,1762,1763,1764,1765,1766,1575,33,33,247,48,48,48,53,54,54,54,54,55,48,48,48,48,245,49,50,50,50,50,50,50,50,247,48,48,48,48,48,48,48,48
48,48,48,245,1569,1954,1955,1956,1957,1958,1954,1955,1956,1957,1958,1575,33,33,247,48,48,48,245,1197,1198,1198,1199,247,48,48,48,48,245,241,240,240,240,240,240,240,240,247,48,48,48,48,48,48,48,48
48,48,48,245,1761,1570,1571,1572,1573,1574,1570,1571,1572,1573,1574,1575,33,33,247,48,48,48,245,1389,1390,1390,1391,247,48,48,48,48,245,241,240,240,240,240,240,240,240,247,48,48,48,48,48,48,48,48
48,48,48,245,1569,1762,1763,1764,1765,1766,1762,1763,1764,1765,1766,1767,33,33,247,48,48,48,245,1389,1390,1390,1391,247,48,48,48,48,245,241,240,240,240,240,240,240,240,247,48,48,48,48,48,48,48,48
48,48,48,245,1761,1954,1955,1956,1957,1958,1954,1955,1956,1957,1958,1959,33,33,247,48,48,48,245,1581,1582,1582,1583,247,48,48,48,48,245,241,240,240,240,240,240,240,240,247,48,48,48,48,48,48,48,48
48,48,48,245,1569,1570,1571,1572,1573,1574,1570,1571,1572,1573,1574,1575,33,33,54,54,54,54,54,240,240,240,240,247,48,48,48,48,245,241,240,240,240,240,240,240,240,247,48,48,48,48,48,48,48,48
48,48,48,245,1761,1762,1763,1764,1765,1766,1762,1763,1764,1765,1766,1767,33,33,240,240,240,240,240,240,240,240,240,54,54,54,54,54,54,241,240,240,240,240,240,240,240,247,48,48,48,48,48,48,48,48
48,48,48,245,1569,1570,1571,1572,1573,1574,1570,1571,1572,1573,1574,1959,33,33,240,240,240,240,240,240,240,240,240,50,50,50,50,50,50,242,240,240,240,240,240,240,240,247,48,48,48,48,48,48,48,48
48,48,48,245,1761,1762,1763,1764,1765,1766,1762,1763,1764,1765,1766,2151,33,33,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,9584,9585,9584,9585,9584,8630,8630,8630,48
48,48,48,245,1569,1570,1571,1572,1573,1574,1570,1571,1572,1573,1574,1959,33,33,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,9776,9777,9776,9777,9776,8630,8630,8630,48
48,48,48,245,1761,1762,1763,1764,1765,1766,1762,1763,1764,1765,1766,2151,33,33,247,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,8630,8630,8630,48
48,48,48,245,1569,1954,1955,1956,1957,1958,1954,1955,1956,1957,1958,1959,33,33,247,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,8630,8630,10354,10355,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,8630,8630,8630,8630,10546,10547,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,8630,10354,10355,10354,10355,8630,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,8630,10546,10547,10546,10547,8630,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,8630,8630,8630,8630,10354,10355,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,8630,8630,8630,8630,10546,10547,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
